,index,num_acc_minuto,num_acc_fr_minuto,prom_sobrepaso_acc,prom_sobrepaso_fren,prom_abs_acc,std_acc,num_jerk_acc_minuto,num_jerk_freno_minuto,prom_sobrepaso_jerk_acc,prom_sobrepaso_jerk_freno,prom_abs_jerk,std_jerk,std_potencia,prom_abs_pot,consumption,kms,consumption_per_km,num_current_minuto,num_current_fr_minuto,prom_sobrepaso_current,prom_sobrepaso_current_fr,prom_abs_current,std_current,std_current_std_jerk,highway,slope,max_current,max_jerk,max_acc,max_pot,max_speed,mean_speed,std_speed,log_max_pot,log_max_jerk,log_prom_abs_current,highway_enc
260,260,0.0,0.6976744186046512,1.0,1.05,0.22416666666666663,0.35153137207873153,0.0,0.0,1.0,1.0,0.2763636363636364,0.40244706032425726,19.817267196535674,20.2595,0.3999999999999986,1.3278873,0.3012303830302456,0.0,0.0,1.0,1.0,57.80166666666667,44.00412373352702,17.709330238702826,primary,2.423791666666667,138.25,1.07,0.16,46.798,78.0,49.916666666666664,11.285214247237871,3.845840466967698,0.06765864847381486,4.057017610326047,0
261,261,0.0,0.0,1.0,1.0,0.4763636363636365,0.5416549479554563,0.0,1.0526315789473684,1.0,1.0599999999999998,0.626,0.8271057973439673,27.250912453295765,26.838545454545457,0.5,1.4671224999999999,0.34080317083270145,2.1052631578947367,0.0,1.3450000000000002,1.0,71.11545454545455,61.44236308784177,50.81933471246691,primary,2.8273050000000004,168.13,1.4300000000000002,0.75,61.483000000000004,78.0,62.0,9.465727652959385,4.118760713836431,0.35767444427181605,4.264304676697673,0
262,262,0.0,0.0,1.0,1.0,0.2635714285714286,0.3017914200644044,0.0,0.0,1.0,1.0,0.34923076923076923,0.4076545700966814,34.34392846053056,37.04442857142857,0.5999999999999996,1.3949688,0.4301171467060766,0.9230769230769231,0.0,1.226695652173913,1.0,72.33571428571427,46.053673566606946,18.773990499168054,primary,3.8847228571428576,141.07,0.53,0.43,62.394,85.0,66.78571428571429,8.238545161230007,4.13346911690615,-0.6348782724359695,4.281317980722981,0
263,263,0.0,0.0,1.0,1.0,0.29769230769230764,0.4192963957102676,0.0,0.0,1.0,1.0,0.49416666666666664,0.6841676816882443,29.852582206014674,29.39207692307692,0.6999999999999993,1.4373319999999998,0.48701343878797615,1.6666666666666667,0.0,1.239695652173913,1.0,59.4076923076923,52.73061254535437,36.076580939156145,primary,2.8088776923076924,164.35,1.6,0.81,67.07300000000001,75.0,60.0,8.306623862918075,4.205781578498524,0.47000362924573563,4.0844237181136815,0
264,264,0.0,0.0,1.0,1.0,0.43000000000000005,0.48529449183114876,0.0,0.0,1.0,1.0,0.5389999999999999,0.568479551083414,23.715740472981615,22.224363636363638,0.1999999999999993,1.3501073000000001,0.14813637404967683,0.0,0.0,1.0,1.0,58.79909090909091,58.571303102350704,33.2965880939949,primary,1.1162239909090907,142.93,0.8699999999999999,0.72,46.802,87.0,67.36363636363636,13.93034620727516,3.84592593705322,-0.1392620673335078,4.074126394055316,0
265,265,0.0,0.0,1.0,1.0,0.12,0.1556413230902616,0.0,0.0,1.0,1.0,0.136875,0.1929610954959574,10.519379505955254,12.787529411764707,-0.29999999999999893,1.3526871,-0.22178077990098297,0.0,0.0,1.0,1.0,27.574117647058824,15.180023843045587,2.92915403040883,primary,-4.366558823529411,24.96,0.45999999999999996,0.34,17.57,53.0,42.470588235294116,5.374914500003971,2.866192902199006,-0.7765287894989964,3.3168775663341856,0
270,270,0.0,0.0,1.0,1.0,0.156875,0.224950515391719,0.0,0.0,1.0,1.0,0.24333333333333337,0.2990845291143551,5.767978016804828,8.6506875,-0.29999999999999893,1.3450461480500002,-0.22304067442959352,0.0,0.0,1.0,1.0,19.233125,16.227660883022388,4.853442313826191,primary,-3.7373168750000003,31.36,0.64,0.68,7.819,55.0,41.875,10.301294417046174,2.056556669142377,-0.4462871026284195,2.9566340528981976,0
271,271,0.0,0.0,1.0,1.0,0.15733333333333335,0.197634904699437,0.0,0.0,1.0,1.0,0.21785714285714283,0.2864926896527899,10.464489354425703,11.8986,-0.20000000000000107,1.3190317,-0.15162637865337206,0.0,0.0,1.0,1.0,25.668000000000003,23.385519299106633,6.6997803229282855,primary,-2.8358985333333333,31.5,0.75,0.46,17.585,59.0,50.13333333333333,7.529624034122692,2.867046265925946,-0.2876820724517809,3.245245079888269,0
272,272,0.0,0.0,1.0,1.0,0.16294117647058823,0.18917047107841034,0.0,0.0,1.0,1.0,0.186875,0.22630092658891168,9.691083600733272,9.062823529411764,-0.1999999999999993,1.3362654000000003,-0.14967086628150308,0.0,0.0,1.0,1.0,18.628823529411765,17.600296159823415,3.982963329207303,primary,-3.056864117647059,12.85,0.49,0.3,17.512,67.0,53.05882352941177,10.096228183307456,2.862886360220562,-0.7133498878774648,2.924710033366239,0
273,273,0.0,0.0,1.0,1.0,0.12470588235294115,0.1625978544868813,0.0,0.0,1.0,1.0,0.175,0.243332976597912,6.097885805270352,6.480941176470588,-0.09999999999999964,1.3788103,-0.07252629313836692,0.0,0.0,1.0,1.0,15.928823529411762,14.822301349690541,3.606754707451448,primary,-1.3624058823529412,32.55,0.7,0.35,6.494,59.0,47.1764705882353,5.992029019014001,1.8708786736806542,-0.35667494393873245,2.7681302686782012,0
274,274,0.0,0.0,1.0,1.0,0.19444444444444445,0.23145807289047587,0.0,0.0,1.0,1.0,0.18125000000000002,0.2286885163273399,11.530304176172532,11.985333333333335,-0.20000000000000107,1.3558993000000004,-0.14750357935873337,0.0,0.0,1.0,1.0,22.13222222222222,18.89520639451599,4.321116716060728,primary,-1.5904877777777777,19.65,0.22999999999999998,0.21,16.182000000000002,61.0,48.666666666666664,18.275666882497067,2.783899513385648,-1.4696759700589417,3.0970345657509633,0
275,275,0.0,0.0,1.0,1.0,0.18357142857142858,0.2060921628588451,0.0,0.0,1.0,1.0,0.30615384615384617,0.35411528226849326,11.014508906623192,10.153928571428574,0.09999999999999964,1.3179263000000003,0.07587677702463304,0.0,0.0,1.0,1.0,12.396428571428572,15.431580543198564,5.464558499903748,secondary,0.56676655,33.36,0.66,0.23,18.544,58.0,51.642857142857146,5.6921963161067195,2.920146286597396,-0.4155154439616658,2.5174084126925367,2
276,276,0.0,0.5309734513274337,1.0,1.7599999999999998,0.33575757575757575,0.5518788344681143,0.26548672566371684,0.26548672566371684,1.3066666666666664,1.0266666666666666,0.42593749999999997,0.6403361391439265,9.434451466504514,6.271636363636364,0.3000000000000007,1.30932961472,0.2291248869858914,0.0,0.0,1.0,1.0,16.028484848484847,22.181134730322107,14.203382175045718,secondary,0.7809456666666668,52.18,1.9599999999999997,0.94,22.112,58.0,21.96969696969697,22.66947954917146,3.0961204475852595,0.6729444732424257,2.774367442409014,2
277,277,0.3614457831325301,0.3614457831325301,1.12,1.01,0.32642857142857146,0.4258802409032811,0.0,0.0,1.0,1.0,0.37740740740740747,0.49034071746530455,10.349057924689156,7.997071428571429,0.0,1.4157311951999998,0.0,0.0,0.0,1.0,1.0,12.986785714285714,17.801638177741523,8.728868036131535,primary,-1.0037929142857143,39.39,1.12,1.12,23.081,67.0,29.0,20.323312649197646,3.1390097682576132,0.11332868530700327,2.5639323569753265,0
278,278,0.0,0.0,1.0,1.0,0.17,0.1814386948806676,0.0,0.0,1.0,1.0,0.1988888888888889,0.2172044607685988,13.448204244805327,13.0989,0.1999999999999993,1.302123,0.15359532087214442,0.0,0.0,1.0,1.0,19.555,25.519433007024276,5.5429346854110895,trunk,-0.17490738000000003,50.88,0.38,0.11,12.745999999999999,70.0,62.4,8.94675608499776,2.545217496892102,-0.9675840262617056,2.9732310082074775,4
279,279,0.0,0.0,1.0,1.0,0.14272727272727273,0.18815326968342055,0.0,0.0,1.0,1.0,0.135,0.16902366698187565,13.563087985502394,17.665181818181818,0.3000000000000007,1.3892272,0.21594739866884313,0.0,0.0,1.0,1.0,37.90090909090909,20.80373849905805,3.5163241680428134,primary,1.9025653636363635,71.58,0.3,0.11,27.285,78.0,67.63636363636364,6.54633832417371,3.306337100638195,-1.2039728043259361,3.63497509836823,0
280,280,0.0,0.0,1.0,1.0,0.11583333333333334,0.16243588478740362,0.0,0.0,1.0,1.0,0.19545454545454544,0.25606365427628014,11.498520712525977,10.36275,0.09999999999999964,1.3055652,0.07659517885433806,0.0,0.0,1.0,1.0,21.331666666666663,25.51975901140134,6.534682748709457,primary,-0.5840809333333333,51.65,0.35,0.2,22.539,68.0,60.583333333333336,3.2321772378645477,3.1152471420551335,-1.0498221244986778,3.060192666639645,0
281,281,0.0,0.0,1.0,1.0,0.125,0.1442220510185596,0.0,0.0,1.0,1.0,0.16142857142857145,0.21298653785186153,10.427063153160626,8.841999999999999,-0.09999999999999964,1.3425833,-0.07448327414768204,0.0,0.0,1.0,1.0,11.8975,14.059273407612501,2.9944359678001304,primary,-1.73341225,18.0,0.22999999999999998,0.27,12.42,60.0,55.625,4.033343171967536,2.519308076505333,-1.4696759700589417,2.4763282940131286,0
282,282,0.0,0.0,1.0,1.0,0.2130769230769231,0.23846898251408247,0.0,0.0,1.0,1.0,0.2533333333333333,0.2792201441316312,10.415830063193496,8.356615384615385,0.20000000000000107,1.3009846999999999,0.15372970950388662,0.0,0.0,1.0,1.0,23.322307692307692,20.2857189688421,5.6641813742938565,primary,1.597584,50.05,0.4,0.25,20.971,50.0,40.38461538461539,9.206324470515378,3.0431405309489823,-0.916290731874155,3.1494103142324343,0
283,283,0.0,0.0,1.0,1.0,0.14,0.17074997966487596,0.0,0.0,1.0,1.0,0.24000000000000002,0.2824239106487311,7.491827571130796,6.718999999999999,0.0,1.3921952999999998,0.0,0.0,0.0,1.0,1.0,12.222666666666665,13.301751998222723,3.7567328178176354,primary,-1.19658,16.65,0.54,0.37,12.04,59.0,53.46666666666667,6.139644785754148,2.488234439880675,-0.616186139423817,2.5032921514314195,0
284,284,0.0,0.0,1.0,1.0,0.12416666666666666,0.1442292734965178,0.0,0.0,1.0,1.0,0.1809090909090909,0.2246135340299455,8.607344426499317,6.831083333333332,0.10000000000000142,1.4531121,0.06881781522568109,0.0,0.0,1.0,1.0,8.299166666666666,9.364026429491869,2.103287069077981,trunk,0.36408641666666663,17.82,0.37,0.13,17.391,59.0,52.666666666666664,4.478906793025064,2.8559528310257054,-0.9942522733438669,2.1161551081555476,4
285,285,0.0,0.0,1.0,1.0,0.10785714285714286,0.11553999219282632,0.0,0.0,1.0,1.0,0.15923076923076926,0.18897105379289614,6.138672238940833,5.679714285714286,0.1999999999999993,1.3910431000000003,0.1437769972763599,0.0,0.0,1.0,1.0,6.232857142857142,6.6378889255361235,1.2543688652187563,trunk,0.08290666357142859,16.68,0.32,0.12,9.746,51.0,45.642857142857146,4.413391210624997,2.2768569444213145,-1.1394342831883648,1.8298348380802048,4
286,286,0.916030534351145,0.4580152671755725,1.3450000000000002,1.71,0.46882352941176475,0.7069819866246698,0.916030534351145,0.4580152671755725,1.05,1.0866666666666667,0.6975,0.882098881928778,14.054404107981592,9.76770588235294,0.20000000000000107,1.3557190868,0.14752318673337797,0.0,0.0,1.0,1.0,24.606470588235293,32.56231121125595,28.723178312465787,primary,0.060697376470588246,91.13,1.6,1.57,22.814,59.0,37.705882352941174,23.250711564063884,3.1273743826057063,0.47000362924573563,3.2030094403935396,0
