,num_acc_min,num_acc_fr_min,prom_sobrepaso_acc,prom_sobrepaso_fren,prom_abs_acc,std_acc,num_jerk_acc_min,num_jerk_freno_min,prom_sobrepaso_jerk_acc,prom_sobrepaso_jerk_freno,prom_abs_jerk,std_jerk,std_pot,prom_abs_pot,consumption,kms,consumption_per_km,num_current_min,num_current_fr_min,prom_sobrepaso_current,prom_sobrepaso_current_fr,prom_abs_current,std_current,std_current_std_jerk,highway,slope,max_current,max_jerk,max_acc,max_pot,max_speed,mean_speed,std_speed,iqr_pot,mean_soc
284,0.9836065573770492,0.9836065573770492,1.03,1.31,0.5177777777777777,0.6350153104016032,0.9836065573770492,0.9836065573770492,1.18,1.5599999999999998,0.8074999999999999,1.1082644088844502,38.981035690118865,36.17263333333334,0.6400000000000006,1.3870536,0.46140971048270996,0.9836065573770492,0.0,1.7463478260869567,1.0,76.55555555555556,79.98756931201525,88.64737622168458,primary,1.3607592222222225,200.83,1.77,1.03,81.753,112.0,83.33333333333333,21.43011899173684,63.989999999999995,70.22222222222223
285,0.5555555555555556,1.1111111111111112,1.04,1.095,0.7010000000000001,0.8009026158029452,0.5555555555555556,0.5555555555555556,1.4799999999999998,1.1866666666666668,0.8177777777777777,1.0625545737618478,17.602107362472257,17.160800000000002,-0.0799999999999983,1.5703553000000001,-0.05094388511950021,0.0,0.0,1.0,1.0,42.783,46.626470689941776,49.54316968997038,primary,-3.7184716,44.79,2.2199999999999998,1.04,11.16,86.0,63.3,12.00971828700962,22.585250000000002,68.1
286,0.0,0.8450704225352113,1.0,1.86,0.41400000000000003,0.6048669275138128,0.8450704225352113,0.0,1.36,1.0,0.6835714285714286,0.9848528844866287,18.273912547023606,15.653866666666666,-0.240000000000002,1.3368065,-0.17953234069403612,0.0,0.8450704225352113,1.0,2.2938,39.31533333333334,55.24564125994215,54.40882915016753,primary,-3.3670980000000004,15.33,2.04,0.67,19.158,74.0,59.8,11.194386348267855,21.18815,69.0
287,1.1111111111111112,0.0,1.43,1.0,0.44272727272727275,0.5957161118774724,1.1111111111111112,0.0,1.2066666666666668,1.0,0.726,1.01980194155532,12.860548077976707,15.204436363636363,0.0,1.3451722000000002,0.0,1.1111111111111112,0.0,1.3130434782608695,1.0,58.190000000000005,71.17578474371953,72.5852034733687,primary,-2.6184700000000003,151.0,1.81,1.43,4.1195,121.0,68.9090909090909,21.888145400899297,13.517800000000001,69.36363636363636
288,0.0,0.0,1.0,1.0,0.43857142857142856,0.5121304043116442,0.0,1.0169491525423728,1.0,1.0266666666666666,0.58,0.8053501653870129,8.301002862256082,11.021185714285716,-0.240000000000002,1.3395230000000002,-0.17916825616282955,0.0,0.0,1.0,1.0,32.41428571428571,32.84553496819528,26.452157018860984,primary,-4.823581428571429,10.25,1.12,0.99,11.4375,64.0,48.0,13.19090595827292,4.698849999999998,70.28571428571429
289,0.0,0.20270270270270271,1.0,3.17,0.3348076923076923,0.5791782525482566,0.20270270270270271,0.20270270270270271,2.1533333333333333,2.1266666666666665,0.5974509803921568,0.8661080179793689,3.939117469083232,2.8707384615384615,0.240000000000002,1.31357572359,0.18270739607160402,0.0,0.0,1.0,1.0,6.419807692307692,9.72878663863378,8.42618011293127,trunk,0.2259557730769231,38.92,3.23,0.89,11.594,39.0,15.884615384615385,11.609080026636766,4.153625,72.92307692307692
290,0.4979253112033195,0.24896265560165975,1.19,1.14,0.4094444444444445,0.5222588639627426,0.24896265560165975,0.24896265560165975,1.2066666666666668,1.1533333333333333,0.5665714285714285,0.7377691691435578,9.311100233416479,6.169516666666667,0.16000000000000014,1.3351414008600002,0.11983749428857488,0.0,0.0,1.0,1.0,12.062777777777775,17.624957254129058,13.003150069569518,primary,0.20924344722222224,68.25,1.81,1.32,38.3675,46.0,22.583333333333332,16.066602449980344,6.619350000000001,70.0
293,2.4324324324324325,1.6216216216216217,1.3066666666666666,1.56,0.7854545454545455,0.9977727262373633,2.4324324324324325,1.6216216216216217,1.442222222222222,1.93,1.6020000000000003,1.90055360355871,21.120426675328645,19.00734545454545,1.1199999999999992,1.3884766,0.8066394493072474,2.4324324324324325,0.0,2.424463768115942,1.0,111.75,142.39826425490557,270.63553427016626,primary,3.779384545454546,484.5,2.76,1.56,55.3385,91.0,66.27272727272727,14.91369108632004,34.4464,35.36363636363637
295,0.0,0.0,1.0,1.0,0.05153846153846155,0.060147747084075734,0.0,0.0,1.0,1.0,0.057500000000000016,0.07917543811056557,0.6092760148311444,12.358292307692306,-0.3200000000000003,1.3682263,-0.23387943938806052,0.0,0.0,1.0,1.0,29.01615384615384,3.729247270844425,0.2952647864917383,primary,-4.370175461538461,-26.64,0.16,0.09,-11.4528,66.0,60.84615384615385,2.2673829938997163,0.7340000000000018,69.3076923076923
297,0.0,0.0,1.0,1.0,0.12357142857142858,0.15808968005146795,0.0,0.0,1.0,1.0,0.24000000000000002,0.2783871553862061,5.561849590536865,10.089557142857142,-0.23999999999999844,1.4086172000000001,-0.17037985905610015,0.0,0.0,1.0,1.0,20.709285714285716,14.124283276018804,3.932019043079839,primary,-4.289516428571429,0.63,0.43,0.38,3.5863,65.0,59.42857142857143,3.7767361919700275,1.33615,73.42857142857143
298,0.0,0.0,1.0,1.0,0.23625000000000002,0.27200643374743916,0.0,0.0,1.0,1.0,0.37599999999999995,0.4688548697506393,8.519526594698409,9.35694375,-0.16000000000000014,1.34088001699,-0.1193246211239446,0.0,0.0,1.0,1.0,18.786875,24.284994651726297,11.386138004330105,primary,-2.4615945,19.88,0.8500000000000001,0.51,12.6462,66.0,50.1875,8.2641293148966,14.582425,74.9375
299,0.0,0.0,1.0,1.0,0.2575,0.30553232234904376,0.0,0.0,1.0,1.0,0.36714285714285716,0.42881421694372635,7.461956134913619,6.8793750000000005,-0.1599999999999966,1.54423980254,-0.10361085094220797,0.0,0.0,1.0,1.0,19.7025,29.53756834524467,12.66612924038789,primary,-2.1747071250000003,8.4,0.69,0.59,8.127,55.0,46.625,7.46300399111702,11.351625,76.0
300,0.0,0.0,1.0,1.0,0.2752380952380952,0.5557259149230013,0.0,0.0,1.0,1.0,0.34349999999999997,0.6028455440658079,6.320629003254347,5.296890476190476,-0.240000000000002,1.436932736368,-0.16702243182699522,0.0,0.0,1.0,1.0,12.70047619047619,15.78802906248923,9.517742969903107,primary,-2.0309379761904762,12.1,0.71,0.45,3.79,59.0,29.476190476190474,25.860431256301673,10.626,76.85714285714286
302,0.0,0.0,1.0,1.0,0.244,0.3445344685223817,0.0,0.0,1.0,1.0,0.3744444444444444,0.4389409251852339,10.176912945210841,9.09482,0.16000000000000014,1.3239885,0.12084697110284578,0.0,0.0,1.0,1.0,22.811,29.21697624669603,12.82452658483976,trunk,0.23902209999999996,83.0,0.48,0.28,14.174,77.0,66.3,10.22035007010795,18.866425,74.5
303,0.078125,0.0,1.49,1.0,0.17454545454545453,0.3016540627170783,0.0,0.078125,1.0,1.3333333333333333,0.2677777777777778,0.4629382215611143,3.975681443388766,2.3995290909090907,0.23999999999999844,1.3118653646,0.18294560286159905,0.0,0.0,1.0,1.0,6.147272727272727,12.931987461426003,5.986711276643183,trunk,0.12429750909090907,65.5,1.46,1.49,13.764,51.0,14.781818181818181,15.420874391660384,1.3077,73.25454545454545
304,0.0,0.0,1.0,1.0,0.177,0.22505332701384353,0.0,0.0,1.0,1.0,0.30777777777777776,0.31144823004794875,10.16756019642864,8.987499999999999,0.23999999999999844,1.5084423000000002,0.15910452789609414,0.0,0.0,1.0,1.0,19.125999999999998,20.076304440807828,6.252729483993371,trunk,0.4895404,59.56,0.39999999999999997,0.33,15.91,79.0,60.7,8.944893018427392,16.346874999999997,71.5
305,0.9375,0.0,1.29,1.0,0.3014285714285715,0.42882611480026944,0.9375,0.9375,1.0666666666666667,1.3133333333333335,0.4984615384615384,0.7766541804280277,6.8406565535124075,5.952735714285716,0.0,1.308004,0.0,0.0,0.0,1.0,1.0,14.05714285714286,26.217581458842087,20.361994240722055,primary,-0.5673012857142858,92.0,1.6,1.29,10.9593,60.0,48.714285714285715,7.477438593000139,10.398900000000001,70.0
306,0.0,0.75,1.0,1.11,0.42818181818181816,0.5480061530691538,0.0,0.0,1.0,1.0,0.6620000000000001,0.7670749637421365,14.747560365151982,11.707163636363635,0.23999999999999844,1.44374357,0.16623450658900488,0.0,0.0,1.0,1.0,29.771818181818183,33.338148847754596,25.572859318621305,primary,-0.7170645090909091,76.17,1.11,0.98,33.165,78.0,55.81818181818182,12.416264992486122,20.4011,69.36363636363636
307,0.5555555555555556,0.5555555555555556,1.33,2.62,0.6153333333333334,0.9877818022665171,0.5555555555555556,0.5555555555555556,1.86,1.6133333333333335,0.8328571428571429,1.1799662741634889,7.0925775393403745,5.9485399999999995,0.16000000000000014,1.3058175699999999,0.12252860098979994,0.0,0.0,1.0,1.0,15.666,21.99464506545981,25.952939389438978,primary,0.031612406666666676,50.0,2.79,1.33,13.1173,62.0,43.333333333333336,18.545953223072164,11.31625,68.93333333333334
308,0.8571428571428571,0.0,1.17,1.0,0.3020000000000001,0.40987586196581793,0.0,0.0,1.0,1.0,0.4671428571428572,0.6250012244885964,7.404584946087271,6.629313333333334,0.23999999999999844,1.33391726,0.1799212044081343,0.0,0.0,1.0,1.0,12.224,17.988891189348557,11.24307902053497,primary,-0.3602989333333334,59.0,1.77,1.17,16.28,67.0,50.53333333333333,11.185875447358134,11.5089,68.0
309,0.0,0.5454545454545454,1.0,1.18,0.2335294117647059,0.3794569056593847,0.0,0.0,1.0,1.0,0.404375,0.5370255900560047,7.432313237855731,6.604988235294117,0.0,1.3150227284000002,0.0,0.0,0.0,1.0,1.0,11.501764705882351,16.32176189688739,8.765203813429565,primary,-0.6346888647058823,27.33,1.26,0.82,11.655,69.0,49.76470588235294,19.737430847772163,10.389199999999999,68.0
310,0.5128205128205128,0.5128205128205128,1.15,4.5,0.4128571428571429,1.0182353237848187,0.5128205128205128,0.5128205128205128,2.94,2.62,0.6940000000000001,1.3849689527206017,8.74861042810608,7.418380952380953,0.16000000000000014,1.3924404400000003,0.11490617149843774,0.0,0.0,1.0,1.0,14.03095238095238,20.534672166794685,28.439883405306524,primary,-0.6023136476190476,46.39,4.41,1.15,17.8237,64.0,42.523809523809526,18.540817262513126,12.7822,67.23809523809524
311,0.5217391304347826,0.0,1.19,1.0,0.3266666666666667,0.4469650744496462,0.0,0.0,1.0,1.0,0.4005882352941177,0.48334689556599736,9.80249962912742,7.503738888888888,0.08000000000000185,1.3264771899999999,0.06031012112617018,0.0,0.0,1.0,1.0,11.318333333333335,16.958213103586907,8.196699657965349,primary,-0.44394514444444444,45.5,1.0899999999999999,1.19,22.11,64.0,42.611111111111114,22.71599304167179,10.77,67.0
312,0.0,0.0,1.0,1.0,0.5577777777777777,1.0185283501208986,0.0,0.0,1.0,1.0,0.75375,1.0637367801763744,10.726746033164018,9.694233333333333,0.08000000000000185,1.3166643000000002,0.06075960288435088,0.0,0.0,1.0,1.0,18.098888888888887,21.167099616452877,22.516222391678152,trunk,-0.08457994444444446,55.92,0.6,0.37,17.4135,68.0,57.77777777777778,20.110804171997806,18.314700000000002,66.0
313,0.0,0.0,1.0,1.0,0.198,0.2311363234110987,0.0,0.0,1.0,1.0,0.38,0.4218155936682858,11.690306466881012,10.084420000000001,0.08000000000000185,1.4877194,0.05377358122775158,0.0,0.0,1.0,1.0,20.934,19.068363957088714,8.043333262842319,trunk,-0.36082360999999996,48.0,0.67,0.27,19.5835,85.0,68.5,10.146154170149616,16.535899999999998,65.0
314,0.0,0.0,1.0,1.0,0.1825,0.2227105745132009,0.0,0.0,1.0,1.0,0.23714285714285713,0.26595994788229116,9.081388829358646,8.89585,0.0799999999999983,1.4613672999999998,0.054743253116446705,0.0,0.0,1.0,1.0,16.947499999999998,18.997008317100878,5.052443341935601,trunk,-0.1476375,28.83,0.33,0.28,9.2375,72.0,64.125,5.356904756613521,18.175625,65.0
315,0.5042016806722689,0.5042016806722689,5.97,1.65,0.6742105263157895,1.4601707485628004,1.0084033613445378,1.0084033613445378,2.65,2.6,1.2066666666666666,2.1558092634198673,7.863117807662207,6.604331578947368,0.16000000000000014,1.34787144,0.11870568308799549,0.5042016806722689,0.0,2.356521739130435,1.0,27.359473684210524,63.32317381360678,136.51268469651987,trunk,0.21122821052631577,271.0,5.9399999999999995,5.97,16.974,56.0,37.68421052631579,11.2252326458393,11.343250000000001,64.0
316,0.0,0.0,1.0,1.0,0.31999999999999995,0.4225409049151698,0.0,0.0,1.0,1.0,0.49615384615384617,0.6049597766471311,7.289475821780777,4.002000000000001,0.08000000000000185,1.3513358,0.059200681281441556,0.0,0.0,1.0,1.0,9.72,12.729209860532169,7.700659954121999,trunk,-0.5299807785714286,29.5,1.19,0.93,25.803,51.0,31.857142857142858,11.093013344215587,3.458725,64.0
317,1.2244897959183674,0.0,2.5,1.0,0.6950000000000001,0.9940950658764987,1.2244897959183674,1.2244897959183674,2.0,1.3666666666666665,1.2214285714285715,1.5236208216492926,21.346983932162406,22.7825,0.7199999999999989,1.3117621,0.5488800141428075,1.2244897959183674,0.0,3.9956521739130433,1.0,188.095,208.7926794693722,318.12087384748224,"['trunk', 'trunk_link']",0.6801099999999999,530.0,3.0,2.5,45.632,106.0,80.375,26.70974942386608,26.4025,61.875
318,1.2765957446808511,2.5531914893617023,3.28,1.395,1.0275,1.3987673144594135,1.2765957446808511,2.5531914893617023,3.2133333333333334,1.79,1.8714285714285714,2.4634586603855504,33.062713383838826,24.43455,0.4800000000000004,1.3115546999999999,0.3659778734352448,1.2765957446808511,0.0,8.252173913043478,1.0,160.8625,313.34046104038333,771.9012723991335,trunk,3.90966625,949.0,4.82,3.28,86.3085,106.0,93.375,13.86606855395058,23.073175,59.125
319,0.0,1.5384615384615385,1.0,1.4,0.6675,0.739036534956155,1.5384615384615385,1.5384615384615385,1.36,1.3133333333333332,1.0657142857142856,1.2748749438470344,53.64729764216927,59.10102500000001,0.6400000000000006,1.3007708,0.4920159646880147,3.076923076923077,0.0,1.6208695652173915,1.0,130.72375,114.02064132619803,145.36205870813956,trunk,2.1699975,285.0,2.04,1.0,87.96600000000002,140.0,119.125,16.021748611541394,108.641025,56.375
320,0.0,0.0,1.0,1.0,0.3928571428571428,0.5066536876246668,1.7647058823529411,0.0,1.0666666666666667,1.0,0.855,0.9530550293077986,37.50362690902613,41.52024285714286,0.7200000000000006,1.5354957,0.468903950691624,3.5294117647058822,0.0,2.601913043478261,1.0,120.0,151.2843759012699,144.1823353083968,trunk,1.2307442857142858,440.0,1.6,0.71,85.436,117.0,107.71428571428571,8.616153157766826,57.8896,53.714285714285715
321,0.0,1.3953488372093024,1.0,2.69,0.7788888888888889,1.0725508995375304,1.3953488372093024,1.3953488372093024,1.7933333333333332,2.3066666666666666,1.27625,1.7135849665248584,32.457625543335084,24.125866666666667,0.7199999999999989,1.3634009203100002,0.5280911793988599,1.3953488372093024,0.0,1.6593913043478261,1.0,98.21111111111111,91.01815697302068,155.96734546976793,trunk,2.0820075555555553,190.83,2.69,0.98,85.656,118.0,100.11111111111111,13.788078586630956,32.6643,51.0
322,0.8571428571428571,0.8571428571428571,1.59,3.7,0.9081818181818183,1.2859507850176861,0.8571428571428571,1.7142857142857142,3.526666666666667,1.46,1.254,2.0026532400792707,21.289580803585512,16.992572727272726,0.4800000000000004,1.4181461999999998,0.3384700392667558,0.0,0.0,1.0,1.0,25.467272727272725,39.41823022892029,78.94104648613786,trunk,0.4988418181818181,109.83,5.29,1.59,29.7925,131.0,77.54545454545455,29.86758656592004,26.8209,49.09090909090909
323,1.7647058823529411,1.7647058823529411,1.34,2.98,1.05125,1.325711483506121,1.7647058823529411,1.7647058823529411,2.8800000000000003,1.46,2.094285714285714,2.519573984074389,35.436533760971884,24.6456,0.40000000000000036,1.3290897,0.30095786612446124,1.7647058823529411,1.7647058823529411,2.2570434782608695,1.1425,106.455,125.93617867793195,317.3055194506611,trunk,-1.18056125,259.56,4.32,1.34,85.436,133.0,104.625,19.848983421252154,32.02445,47.25
324,2.0,0.0,2.31,1.0,0.466,0.8014486883138559,2.0,2.0,1.4466666666666665,2.04,0.9422222222222223,1.3266061776643752,21.472184212094025,18.65657,0.08000000000000007,1.3734312000000002,0.058248276287883996,2.0,0.0,2.866695652173913,1.0,59.097,106.75836230010275,141.62630294464785,trunk,-2.264869,329.67,2.17,2.31,29.988000000000003,115.0,96.1,8.595218308907446,28.837874999999997,47.0
326,0.0,0.0,1.0,1.0,0.5700000000000001,0.7768197857880788,0.0,0.0,1.0,1.0,0.945,1.115069753672637,20.507340332909965,17.75872857142857,0.08000000000000007,1.5379003,0.052018976782825306,0.0,0.0,1.0,1.0,52.191428571428574,80.67581257535542,89.9591584557414,trunk,-2.1685185714285717,207.88,2.38,1.97,30.345,112.0,100.28571428571429,10.812250547631695,35.23005,46.0
327,2.5531914893617023,1.2765957446808511,1.3050000000000002,1.95,1.157142857142857,1.2939955524637319,1.2765957446808511,1.2765957446808511,1.2533333333333332,2.0,1.71,1.9983215178966793,36.89780022869014,29.350985714285713,0.16000000000000014,1.3763353000000003,0.11625074209751077,1.2765957446808511,1.2765957446808511,1.3369565217391304,1.1906999999999999,101.42428571428572,107.78725779449601,215.39359660581795,trunk,-3.3600242857142857,153.75,1.88,1.56,83.4658,138.0,96.28571428571429,24.89788669555635,25.324749999999998,45.714285714285715
328,0.0,1.0169491525423728,1.0,1.41,0.25384615384615383,0.40941146964794467,0.0,0.0,1.0,1.0,0.49666666666666665,0.6804818554197868,9.4422104495259,7.481676923076923,0.08000000000000007,1.557644,0.051359617473569104,0.0,0.0,1.0,1.0,15.247692307692306,23.926011914939902,16.28121698067423,trunk,-0.6892825384615384,16.5,1.41,0.18,14.637,83.0,67.6923076923077,9.927945535915404,16.011,44.0
329,0.0,0.0,1.0,1.0,0.29090909090909095,0.4302507437289782,0.0,0.0,1.0,1.0,0.3430000000000001,0.4545866254081834,8.79479202320356,7.408745454545453,0.08000000000000007,1.4351448000000002,0.05574350407011199,0.0,0.0,1.0,1.0,28.998181818181816,40.27336043007311,18.307731011754402,trunk,-0.06628573,105.5,0.52,0.65,11.376,78.0,65.45454545454545,10.093202032691472,15.62975,44.0
330,0.0,1.6666666666666667,1.0,1.17,0.6128571428571429,0.8664353432782117,0.0,0.0,1.0,1.0,0.7016666666666667,0.8133623628699163,13.063572544777063,14.301999999999998,0.0,1.4372916,0.0,0.0,0.0,1.0,1.0,49.537142857142854,67.49757685748914,54.89998860080114,trunk,-0.30755884285714286,154.17,0.75,1.82,8.52,99.0,77.42857142857143,24.771335200570995,18.332499999999996,42.0
331,2.142857142857143,0.7142857142857143,2.973333333333333,2.71,1.370769230769231,2.1316426979482226,1.4285714285714286,1.4285714285714286,2.646666666666667,3.1300000000000003,1.9841666666666669,2.8823527957016104,10.718732634192982,7.645115384615385,0.3200000000000003,1.3612223248,0.2350828326643973,1.4285714285714286,0.0,1.6583913043478262,1.0,52.918461538461536,84.39882358472308,243.26718511335358,primary,-0.06417223846153848,259.0,6.24,6.28,17.2175,88.0,37.07692307692308,29.93175999520002,10.0563,41.30769230769231
332,0.5042016806722689,0.0,3.29,1.0,0.4755555555555555,0.8400742177677069,0.5042016806722689,0.5042016806722689,2.3133333333333335,2.433333333333333,0.7911764705882353,1.3128750246881182,7.985326192592184,5.871133333333334,0.3200000000000003,1.3023056400000004,0.24571804818414222,1.0084033613445378,0.0,1.625,1.0,30.84444444444445,59.84232029897765,78.56548773991456,primary,0.2747331805555555,229.75,3.47,3.29,16.944000000000006,75.0,33.666666666666664,24.432379672692306,7.990875000000001,38.111111111111114
333,0.0,0.0,1.0,1.0,0.30250000000000005,0.36371825940172736,0.0,0.0,1.0,1.0,0.41363636363636364,0.48484981060424803,7.99673901538673,7.109958333333334,0.2400000000000002,1.3613557,0.17629485078734397,0.0,0.0,1.0,1.0,22.87333333333333,24.783876591221336,12.01645787129272,primary,0.1277513333333334,76.5,0.9199999999999999,0.58,21.279,65.0,50.666666666666664,11.243853539789747,8.67565,35.25
334,0.0,0.8,1.0,1.88,0.4238888888888889,0.6048948995537761,0.8,0.0,1.2533333333333332,1.0,0.6352941176470589,0.7934293313246166,10.427807089156993,5.352216666666666,-0.16000000000000014,1.3394666202399999,-0.11945053171338606,0.0,0.0,1.0,1.0,16.16166666666667,24.980597192843714,19.820338526807582,primary,-0.6331562555555557,23.5,1.88,0.89,16.824,72.0,38.0,27.557426670607004,3.92375,36.0
335,0.0,1.1320754716981132,1.0,1.54,0.308,0.4887985270026906,0.0,1.1320754716981132,1.0,1.0733333333333335,0.5177777777777778,0.7334090869963972,7.985090463257133,9.19858,0.08000000000000007,1.3111568000000002,0.06101482294108535,0.0,0.0,1.0,1.0,25.645,31.49981118991033,23.10224776535103,trunk,0.129203156,73.5,1.3,0.23,17.5,77.0,51.6,13.30162897292408,7.108300000000001,33.0
336,0.0,0.7228915662650602,1.0,1.23,0.23857142857142857,0.3637839681874451,0.7228915662650602,0.0,1.0266666666666666,1.0,0.42923076923076925,0.5969845329188845,6.318985431496846,5.4631428571428575,0.16000000000000014,1.3414194,0.1192766408477469,0.0,0.0,1.0,1.0,10.732142857142858,9.115071982430964,5.441556989953559,trunk,0.21354780714285715,24.88,1.54,0.31,11.4675,55.0,50.785714285714285,1.847183778644646,8.0977,33.0
337,0.6382978723404256,0.6382978723404256,1.75,4.99,0.7281818181818182,1.570328701707053,0.6382978723404256,0.6382978723404256,1.2,4.493333333333333,1.496,2.7724927411987936,4.057245662081523,4.240036363636364,0.16000000000000014,1.4062883,0.11377467906118549,0.6382978723404256,0.0,1.2695652173913043,1.0,31.48818181818182,51.20010091673939,141.95190814030565,trunk,-0.1627183636363634,146.0,5.29,1.75,7.2975,55.0,45.81818181818182,7.547425810409557,5.911849999999999,32.0
338,0.0,0.0,1.0,1.0,0.27999999999999997,0.34771557694325345,0.0,0.0,1.0,1.0,0.4345,0.5293418082864795,6.773203947991558,5.9567,0.240000000000002,1.3553424000000003,0.1770770249643204,0.0,0.0,1.0,1.0,14.053333333333333,15.146833125821933,8.01785203663613,secondary,1.2547262380952382,38.22,1.01,0.67,16.5963,45.0,32.38095238095238,9.372706068559872,11.9407,96.0
339,0.4203152364273205,0.10507880910683012,2.0575,1.62,0.3308219178082191,0.628602867493921,0.31523642732049034,0.21015761821366025,1.611111111111111,2.1166666666666667,0.5031944444444444,0.888806669374556,6.373026727261363,2.190282191780822,0.0,1.3638397701199998,0.0,0.21015761821366025,0.0,1.2342608695652173,1.0,7.834794520547945,25.70806175028861,22.849496740349437,primary,-0.29107142465753433,167.88,3.82,3.94,36.9075,67.0,7.808219178082192,17.59234171628112,0.0,92.89041095890411
341,0.5714285714285714,0.0,1.0,1.0,0.47933333333333333,0.5602475643261052,0.5714285714285714,0.5714285714285714,1.0333333333333332,1.16,0.7014285714285716,0.8593673515429586,11.030929319037451,7.188813333333333,0.0,1.316491,0.0,0.0,0.0,1.0,1.0,17.58133333333333,22.72710651769527,19.530933336346497,primary,-0.3373145,51.5,1.5499999999999998,1.0,31.7475,53.0,37.733333333333334,14.184834289110459,6.27135,89.0
342,0.0,0.8108108108108109,1.0,1.11,0.40428571428571436,0.5048762224545735,0.0,0.0,1.0,1.0,0.5692307692307692,0.7086231336628308,16.354942206507925,20.44842142857143,0.4800000000000004,1.3632568999999999,0.3520979794784097,0.0,0.0,1.0,1.0,45.019999999999996,34.40925041737635,24.383190857750296,primary,2.546748571428572,106.78,1.3,0.53,45.7537,71.0,49.714285714285715,13.985864135061359,23.414025000000002,83.92857142857143
343,0.0,0.9230769230769231,1.0,1.01,0.5557142857142857,0.7673091067530232,0.0,0.0,1.0,1.0,0.7792307692307692,0.930893825100085,17.466916616366845,16.10477857142857,0.3999999999999986,1.3114156000000001,0.3050139101593717,1.8461538461538463,0.0,1.2305217391304346,1.0,63.87857142857143,102.3483818302239,95.27547665474117,primary,2.0948085714285716,383.0,2.21,2.16,44.1535,85.0,66.28571428571429,10.39547661562153,25.901975,82.0
346,0.9836065573770492,0.9836065573770492,1.6,1.11,0.4733333333333334,0.6871034209717712,0.9836065573770492,0.9836065573770492,1.8066666666666666,1.3533333333333335,0.96875,1.3130016898313575,11.795704780109842,10.043533333333334,0.16000000000000014,1.3507206,0.11845528971720734,0.9836065573770492,0.0,1.1944347826086958,1.0,41.07222222222222,54.30505264899277,71.30262589450834,unclassified,-0.22022088888888885,137.36,2.71,1.6,20.905,91.0,72.66666666666667,11.916375287812984,21.9665,69.0
347,0.0,0.0,1.0,1.0,0.4714285714285715,0.535235976948867,0.0,0.0,1.0,1.0,0.46666666666666673,0.5758954380402362,16.216234675378214,10.452971428571429,0.0,1.5145862000000003,0.0,0.0,0.0,1.0,1.0,24.107142857142858,27.395758125397922,15.777092126070398,unclassified,-0.1821202371428571,40.33,0.6900000000000001,0.86,22.32,65.0,40.857142857142854,20.342308713848677,6.5748500000000005,68.57142857142857
348,0.0,0.0,1.0,1.0,0.633,0.9002605178502499,0.0,0.0,1.0,1.0,0.6211111111111111,0.9508917192448335,6.691526491922453,5.028169999999999,0.4800000000000004,1.38682816133,0.34611353690688645,0.0,0.0,1.0,1.0,13.343,11.531491707493874,10.965199975196391,unclassified,0.26209483,37.42,2.66,0.63,15.1905,63.0,32.1,17.634877059080647,7.069999999999999,67.9
353,0.0,0.0,1.0,1.0,0.2638095238095238,0.3676905925939446,0.5555555555555556,0.0,1.16,1.0,0.40499999999999997,0.6154640525652169,8.322664529528135,6.972128571428572,-0.16000000000000014,1.3124341,-0.12191088299214425,0.0,0.0,1.0,1.0,17.935238095238095,20.78193403687263,12.790533342476646,primary,-3.475062380952381,19.67,1.74,0.99,19.158,54.0,40.714285714285715,7.963308716500054,3.5218,67.0
354,0.0,0.631578947368421,1.0,1.06,0.3758823529411765,0.47425410384866573,0.631578947368421,0.0,1.2533333333333332,1.0,0.5956250000000001,0.8150515225278705,13.663344833020236,9.445347058823529,0.0,1.3592971000000003,0.0,0.0,0.0,1.0,1.0,13.822352941176472,17.644298784161844,14.381012587967765,primary,-2.299502941176471,24.0,1.88,0.91,22.1042,69.0,52.94117647058823,10.164094820957336,4.9935,67.47058823529412
356,0.5714285714285714,0.0,1.23,1.0,0.22523809523809527,0.3355207142038535,0.0,0.0,1.0,1.0,0.348,0.48381401385243067,5.524148299065479,4.771852380952381,0.0799999999999983,1.47100568,0.0543845622676306,0.0,0.0,1.0,1.0,8.228095238095237,10.96079507022317,5.302986257938607,primary,-0.4166493666666665,38.25,0.95,1.23,14.06,56.0,37.904761904761905,14.201777219435467,7.4345,68.0
357,0.0,0.0,1.0,1.0,0.31476190476190474,0.39179047109728227,0.0,0.0,1.0,1.0,0.485,0.5742899964303748,5.144148003556501,4.391347619047619,0.16000000000000014,1.3043736775399999,0.12266423552931104,0.0,0.0,1.0,1.0,9.60047619047619,12.437324503940811,7.142631044971582,primary,0.46270300000000003,39.44,0.91,0.57,14.098,45.0,29.142857142857142,14.210157332998513,9.0815,67.0
358,0.0,0.24691358024691357,1.0,1.04,0.28384615384615386,0.3822042371500655,0.0,0.0,1.0,1.0,0.3826315789473684,0.48606595314146833,4.743718045366756,3.46718717948718,0.0,1.30593679929,0.0,0.0,0.0,1.0,1.0,7.75948717948718,10.229475973784036,4.9721999893350874,primary,-0.9988147948717951,22.17,0.92,0.92,7.3,47.0,20.615384615384617,13.787132415513929,5.1276,59.0
